text,to,decision,From,year,notes
133.22. Continue the practice of constructive engagement by the country with relevant international human rights mechanisms (Pakistan);,uzbekistan,support,Pakistan,2013,
133.23. Further continue the existing cooperation with the United Nations human rights mechanisms (Azerbaijan);,uzbekistan,support,Azerbaijan,2013,
133.24. Consider further enhancing its cooperation with the human rights treaty mechanisms (Kenya);,uzbekistan,support,Kenya,2013,
"133.25. Cooperate fully and effectively with independent human rights monitoring bodies, including United Nations treaty bodies (Austria);",uzbekistan,support,Austria,2013,
133.26. Implement a comprehensive national plan of action for the advancement of women and create mechanisms to coordinate and monitor its implementation (Republic of Moldova);,uzbekistan,support,Moldova,2013,
133.27. Take more effective steps in strengthening gender equality and women empowerment in the country and in ensuring a plan of comprehensive development of children (Cambodia);,uzbekistan,support,Cambodia,2013,
"133.28. Strengthen national mechanisms for the protection of the rights of socially vulnerable groups of the population, including women, children and persons with disabilities (Russian Federation);",uzbekistan,support,Russia,2013,
"133.29. Actively combat any form of racism, xenophobia and intolerance (Russian Federation);",uzbekistan,support,Russia,2013,
133.30. Undertake effective measures against torture and ill-treatment including human rights training of law enforcement bodies (Austria);,uzbekistan,support,Austria,2013,
133.31. Improve conditions of detention in prisons (Cameroon);,uzbekistan,support,Cameroon,2013,
133.32. Continue the efforts to improve prison conditions (Senegal);,uzbekistan,support,Senegal,2013,
133.33. Expedite establishment of an independent monitoring mechanism of all places of detention (Sweden);,uzbekistan,support,Sweden,2013,
133.34. Continue measures aimed at strengthening national mechanism for monitoring places of detention (Pakistan);,uzbekistan,support,Pakistan,2013,
133.35. Allow unfettered regular access of the ICRC to detention and prison facilities (Czech Republic);,uzbekistan,support,Czech Republic,2013,
"133.36. Allow the ICRC unrestricted access to all penitentiary facilities, including pre-detention facilities, and provide it with appropriate working conditions (Germany);",uzbekistan,support,Germany,2013,
133.37. Continue the campaign carried out by the Government to raise population’s awareness on domestic violence (Guatemala);,uzbekistan,support,Guatemala,2013,
133.38. Keep on its effective measures for further promotion and protection of the right of child (Iran (Islamic Republic of));,uzbekistan,support,Iran,2013,
"133.39. Continue to pursue its measures to curb incitement to violence, brutality and child pornography (Bangladesh);",uzbekistan,support,Bangladesh,2013,
"133.40. Take immediate and effective time-bound measures to eradicate the forced labour of, or hazardous work, by children (Finland);",uzbekistan,support,Finland,2013,
133.41. Eliminate all forced labour and hazardous child labour and implement recommendations of the ILO supervisory bodies (United States of America);,uzbekistan,support,United States,2013,
"133.42. Continue to fight against child labour and ensure their rights, and in this respect, accept to develop a comprehensive cooperation with ILO which shall include the fight against forced labour (France);",uzbekistan,support,France,2013,
"133.43. Ensure full compliance with international child labour standards, including ILO Convention No. 182 on the worst forms of child labour, collaborate with the ILO to that effect and carefully consider the relevant recommendations of the Committee on the Rights of the Child and the Human Rights Committee (Canada);",uzbekistan,support,Canada,2013,
133.44. Strengthen its monitoring system to eliminate possibility of forced child labour in cotton production (Republic of Korea);,uzbekistan,support,South Korea,2013,
"133.45. Improve compliance with International Labour Organization standards, including in relation to forced labour (Australia);",uzbekistan,support,Australia,2013,
133.46. Further speed up efforts to prevent and eliminate trafficking in persons (Belarus);,uzbekistan,support,Belarus,2013,
"133.47. Take further efforts to promote and protect women’s rights, including measures to prevent trafficking in women (Pakistan);",uzbekistan,support,Pakistan,2013,
"133.48. Take further efforts to promote and protect women’s rights, including measures to prevent and combat trafficking in women (Malaysia);",uzbekistan,support,Malaysia,2013,
"133.49. Enhance its efforts in combating the phenomena of trafficking in persons, particularly women and children, and raise awareness of its dangers (Qatar);",uzbekistan,support,Qatar,2013,
133.50. Take appropriate measures and further actions to combat trafficking in women and children and impose appropriate punishment for it on perpetrators (Bahrain);,uzbekistan,support,Bahrain,2013,
133.51. Continue efforts to combat trafficking in women and children in the framework of implementation of the national legislation and international obligations of the country (Cambodia);,uzbekistan,support,Cambodia,2013,
"133.52. Increase international, regional and bilateral cooperation to prevent human trafficking (Sri Lanka);",uzbekistan,support,Sri Lanka,2013,
"133.53. Increase international, regional and bilateral cooperation to prevent human trafficking and prosecute and punish traffickers (Republic of Moldova);",uzbekistan,support,Moldova,2013,
"133.54. Expedite its efforts in combating against trafficking of women and girls through, inter alia, increasing its cooperation with international, regional and bilateral mechanism (Iran (Islamic Republic of));",uzbekistan,support,Iran,2013,
133.55. Continue to implement reforms in the judiciary (Bangladesh);,uzbekistan,support,Bangladesh,2013,
"133.56. Carry out judicial and penitentiary reform aimed to guarantee that trials are impartial and fair and that detention conditions are in accordance with international law, not only in letter but also in practice (Norway);",uzbekistan,support,Norway,2013,
"133.57. Implement further necessary legislative and administrative reforms in order to ensure that all trials take place according to international standards  for a fair, independent and impartial trial, including those that involve persons accused of religious extremism or members of unregistered organizations (Spain);",uzbekistan,support,Spain,2013,
