To,To-Rgrp,To-Org,Text,From,From-Rgrp,From-Org,Response,Action,Issue,Session
Niger,Africa,"AU, OIC, OIF","Faced with these challenges, Niger is committed to: (a) Promoting good governance through transparent conduct of public affairs, (b) Catching up on its reporting obligations, (c) Strengthening capacity to follow up on treaty body and universal periodic review recommendations, (d) Regulating the informal sector, (e) Combating illiteracy, (f) Stepping up awareness-raising and training for women in leadership skills, (g) Continuing efforts to amend the Quota Act, (h) Adopting the charter on access to information, (i) Allocating more resources to the education sector, (j) Integrating human rights education into curricula at all levels of the education system, (k) Continuing the implementation of the decent work country programme with ILO, (l) Formulating a national plan of action to combat trafficking, in accordance with the subregional action plan of the Economic Community of West African States, (m) Adopting the draft ordinance on trafficking in persons, (n) Bringing justice closer to the public through the creation of new courts, (o) Establishing a body specialized in prison administration and human rights, (p) Adopting incentives for health personnel to specialize in certain fields and to help them practise, (q) Improving access to medicine, (r) Strengthening existing measures through the setting up of food security stocks, (s) Developing research and modernizing the agricultural and livestock sector in order to improve productivity, (t) Encouraging investment in the water industry to make better use of Niger's potential water resources, (u) Extending the supply of safe drinking water for the population and increasing the number of surface reservoirs for the irrigation of off-season crops, (v) Continuing the fight against desertification, (w) Implementing the national housing policy, (x) Formulating a national child protection policy, (y) Implementing the national gender policy and raising public awareness of violence against women, (z) Continuing efforts to adopt the personal status code, (aa) Formulating and implementing a national human rights plan, (bb) Establishing a national human rights commission in accordance with the Paris Principles, (cc) Creating a directorate for juvenile judicial protection, (dd) Establishing a safe drinking water supply system in all rural villages.",Niger,Africa,"AU, OIC, OIF",Voluntary Pledge,5,General,10
Niger,Africa,"AU, OIC, OIF",Niger reaffirms its commitment to inviting special rapporteurs to visit the country whenever necessary. ,Niger,Africa,"AU, OIC, OIF",Voluntary Pledge,5,Special procedures,10
Niger,Africa,"AU, OIC, OIF",The new leadership of Niger reaffirms its commitment to continued cooperation with the human rights treaty bodies and pledges to respect the obligations arising from the ratification of the various international human rights treaties to which Niger is a party. The authorities will cooperate with the Human Rights Council and implement all the recommendations of the universal periodic review,Niger,Africa,"AU, OIC, OIF",Voluntary Pledge,2,"International instruments,UPR process",10
Niger,Africa,"AU, OIC, OIF","With respect to follow-up to the universal periodic review, Niger intends to take the following measures: the organization of a national workshop to report back on the conduct of the review, the preparation of an internal assessment of follow-up, the drafting and submission of a midterm report to the Human Rights Council on the implementation of the universal periodic review recommendations, and the drafting of a human rights action plan by the inter-ministerial committee. As with the reparation of the universal periodic review, interested stakeholders (the National Commission on Human Rights and Fundamental Freedoms and civil society) will be involved in this process.",Niger,Africa,"AU, OIC, OIF",Voluntary Pledge,5,"Civil society,NHRI,UPR process",10
Nigeria,Africa,"AU, OIC, Commonwealth","Nigeria is committed to ensuring that respect for all persons irrespective of race, class, disability or gender is guaranteed",Nigeria,Africa,"AU, OIC, Commonwealth",Voluntary Pledge,4,"Disabilities,Minorities,Women's rights",17
Nigeria,Africa,"AU, OIC, Commonwealth",The process of institutionalizing the National Consultative Forum on Human Rights is on-going. Government is committed to using the platform as a vehicle to promote dialogue in the field of human rights.,Nigeria,Africa,"AU, OIC, Commonwealth",Voluntary Pledge,4,Other,17
Norway,WEOG,,"Norway converts this recommendation [1] into a voluntary commitment, as follows: ""Norway will consider the possibility of signing and ratifying the OP-CESCR after having completed a study of its legal implications. The study is expected to be completed within a year.""",Norway,WEOG,,Voluntary Pledge,3,"ESC rights - general,International instruments",6
Norway,WEOG,,"Norway converts this recommendation [2] into a voluntary commitment, as follows: ""Norway is currently in the process of considering ratification of the Optional Protocol to the Convention on Torture and Other Cruel, Inhumane or Degrading Treatment or Punishment. This matter is a high-priority task for the Government.""",Norway,WEOG,,Voluntary Pledge,3,"Detention,International instruments,Torture and other CID treatment",6
Oman,Asia,"OIC, AL",Advance its National Human Rights Commission in a manner consistent with the Paris Principles.,Oman,Asia,"OIC, AL",Voluntary Pledge,4,NHRI,10
Oman,Asia,"OIC, AL",Continue its work on the promotion and protection of human rights and strengthening the environment within which civil society operates and will specifically consider amending its Law on National Associations (promulgated by Royal Decree 14/2000) whenever necessary.,Oman,Asia,"OIC, AL",Voluntary Pledge,2,"Civil society,Freedom of association and peaceful assembly",10
Oman,Asia,"OIC, AL",Continue the integration of human rights education in the remaining grades in schools.,Oman,Asia,"OIC, AL",Voluntary Pledge,2,Human rights education and training,10
Oman,Asia,"OIC, AL",Continue to consider entering into the International Covenant on Civil and Political Rights.,Oman,Asia,"OIC, AL",Voluntary Pledge,2,"CP rights - general,International instruments",10
Oman,Asia,"OIC, AL","Continue to consider entering into the International Covenant on Economic, Social and Cultural Rights.",Oman,Asia,"OIC, AL",Voluntary Pledge,2,"ESC rights - general,International instruments",10
Oman,Asia,"OIC, AL",Ensure bringing into force the Omani Law of the Child in pursuit of its national strategy on children and in line with its CRC obligations.,Oman,Asia,"OIC, AL",Voluntary Pledge,5,"International instruments,Rights of the Child",10
Oman,Asia,"OIC, AL",Establish a follow up committee to review all recommendations made during the review process with a view to forming a national plan of action for the next four years.,Oman,Asia,"OIC, AL",Voluntary Pledge,5,"National plan of action,UPR process",10
Oman,Asia,"OIC, AL",Review a number of ILO-related human rights treaties with the view to signing them. These ILO conventions include: (a) Convention No. 87 on the Freedom of Association and Protection of the Right to Organize (1948) (b) Convention No. 98 on the Right to Organize and Collective Bargaining (1949),Oman,Asia,"OIC, AL",Voluntary Pledge,3,"Freedom of association and peaceful assembly,International instruments,Labour",10
Oman,Asia,"OIC, AL",Undertake a periodic review of its reservations to other international human rights treaties.,Oman,Asia,"OIC, AL",Voluntary Pledge,3,International instruments,10
Pakistan,Asia,"OIC, Commonwealth",The delegation acknowledged the challenges they have faced in the realm of human rights with a view to dealing with them in a comprehensive manner and said that the Government remained committed to vigorously protecting and promoting the human rights of its people as well as fulfilling all its international human rights obligations.,Pakistan,Asia,"OIC, Commonwealth",Voluntary Pledge,4,International instruments,14
Palau,Asia,PIF,Palau pledged to extend an open standing invitation to special procedures mandate holders.,Palau,Asia,PIF,Voluntary Pledge,5,Special procedures,11
Panama,GRULAC,"OAS, OEI, ACS","After the signature of OPCAT last September, the Government had the intention of ratifying it in the near future. In addition, the Cabinet was positively considering the possibility of adhering to the Convention relating to the Status of Stateless Persons and the International Convention for the Protection of All Persons from Enforced Disappearance. The Government was also prepared to consider adhering to the ILO Convention No. 169, on indigenous and tribal peoples",Panama,GRULAC,"OAS, OEI, ACS",Voluntary Pledge,5,"Detention,Enforced disappearances,Indigenous peoples,International instruments,Torture and other CID treatment",9
Panama,GRULAC,"OAS, OEI, ACS",Standing invitation to special procedures: the Government was considering with interest the possibility of extending a standing invitation to the special procedures in the near future.,Panama,GRULAC,"OAS, OEI, ACS",Voluntary Pledge,3,Special procedures,9
Panama,GRULAC,"OAS, OEI, ACS","Universal periodic review follow-up: the inter-institutional commission created to prepare the universal periodic review national report would become a permanent body to follow up on the recommendations resulting from the review. The Ombudsman would participate in the commission, and civil society would be consulted. Civil society organizations could even become members of the commission",Panama,GRULAC,"OAS, OEI, ACS",Voluntary Pledge,5,"Civil society,NHRI,UPR process",9
